CID,Decline,Defect,Profit,Revenue,Balance,NetRev,FeeRev,ODFeeRev,Cost,Xsell
4652,1,0,-8.06,2.14,149.11,0.69,1.45,0,-10.2,2
4653,1,0,0.49,7.3,267.29,1.43,5.87,0,-6.81,1
4654,0,0,8.55,14.49,4293.71,14.49,0,0,-5.94,1
4655,1,0,13.4,21.15,988.03,5.02,16.13,0,-7.75,2
4656,1,0,17.56,25.61,2120.66,10.77,14.84,0,-8.05,2
4657,1,0,9.16,24.77,3550.66,16.02,8.75,0,-15.61,3
4658,1,0,-0.93,3.53,649.82,3.48,0.05,0,-4.46,2
4659,1,0,14.57,23.55,435.57,2.34,21.21,0,-8.98,2
4660,1,0,56.59,69.86,549.34,2.76,67.1,50,-13.27,2
4661,0,0,8.06,14.65,1241.99,6.59,8.06,0,-6.59,2
4662,1,0,101.23,105.6,1.62,0.01,105.59,104,-4.37,2
4663,1,0,5.38,23.38,697.78,3.65,19.73,0,-18,2
4664,1,0,76.47,81.99,253.65,1.35,80.64,75,-5.52,1
4665,1,0,-13.9,2.42,155.09,0.83,1.59,0,-16.32,1
4666,1,0,2.24,8.39,84.43,0.45,7.94,0,-6.15,2
4667,1,1,-3.32,0.07,17.23,0.07,0,0,-3.39,1
4668,1,0,-4.46,0.06,11.53,0.06,0,0,-4.52,1
4669,1,0,2.84,12.27,457.41,2.24,10.03,0,-9.43,2
4670,1,0,33.79,44.25,202.08,1.09,43.16,25,-10.46,2
4671,1,0,72.83,80.14,225.2,1.21,78.93,54,-7.31,3
4672,1,0,4.23,19.99,45.34,0.24,19.75,0,-15.76,2
4673,1,0,265.67,275.25,1290.43,6.92,268.33,254,-9.58,2
4674,1,0,18.07,34.02,1892.09,9.25,24.77,0,-15.95,2
4675,1,0,28.15,37.45,497.85,2.67,34.78,0,-9.3,2
4676,1,0,10.09,24,2612.34,12.13,11.87,0,-13.91,3
4677,1,0,-0.72,7.45,723.93,3.29,4.16,0,-8.17,2
4678,1,0,-11.26,1.66,125.85,0.68,0.98,0,-12.92,1
4679,1,0,3.9,8.4,178.83,0.96,7.44,0,-4.5,1
4680,0,0,-2.18,8.81,1622.77,8.71,0.1,0,-10.99,2
4681,1,0,16.28,23.32,979.22,5.26,18.06,0,-7.04,1
4682,1,0,55.02,63.87,624.06,3.35,60.52,30,-8.85,1
4683,1,0,87.03001,95.98,189.12,1,94.98,75,-8.95,3
4684,1,1,108.13,123.89,-20.09,-0.11,124,110,-15.76,1
4685,1,0,-3.71,5.08,488.58,2.18,2.9,0,-8.79,1
4686,1,0,86.07,102.76,311.37,1.67,101.09,83,-16.69,2
4687,1,1,23.97,35.94,1146.61,5.94,30,0,-11.97,3
4688,1,0,-11.11,3.89,150.31,0.76,3.13,0,-15,2
4689,1,0,-1.79,3.32,73.57,0.32,3,0,-5.11,1
4690,1,0,2.24,10.13,289.35,1.56,8.57,0,-7.89,1
4691,1,1,404.44,428.4,311.29,1.64,426.76,404,-23.96,2
4692,1,0,-1.32,7.84,528.09,2.83,5.01,0,-9.16,1
4693,0,0,1.27,7.67,391.03,2.09,5.58,0,-6.4,1
4694,1,0,6.57,15.84,230.55,1.24,14.6,0,-9.27,3
4695,1,0,160.37,167.2,81.07,0.43,166.77,160,-6.83,1
4696,1,0,7.34,18.93,122.36,0.66,18.27,17,-11.59,2
4697,1,0,-4.78,0.61,50.05,0.26,0.35,0,-5.39,1
4698,1,0,74.97,81.36,36.18,0.2,81.16,79,-6.39,1
4699,1,0,3.39,10.09,972.25,5.22,4.87,0,-6.7,1
4700,1,0,3.59,13.55,2487.73,12.05,1.5,0,-9.96,4
4701,1,0,23.29,33.91,5160.94,27.66,6.25,0,-10.62,1
4702,1,0,16.41,41.22,5413.06,25.72,15.5,0,-24.81,2
4703,0,0,-3.03,8.190001,243.73,1.31,6.88,0,-11.22,2
4704,1,0,2.66,9.19,427.14,2.26,6.93,0,-6.53,2
4705,1,0,32.38,37.86,820.18,4.34,33.52,27,-5.48,1
4706,1,0,78.93,90.01,49.93,0.26,89.75,85,-11.08,1
4707,0,0,8.47,19.16,2199.72,10.07,9.09,0,-10.69,2
4708,1,0,38.44,57.1,1640.2,8.78,48.32,0,-18.66,2
4709,1,0,64.8,71.17,410.71,2.16,69.00999,27,-6.37,2
4710,1,0,27.41,40.13,261.73,1.39,38.74,25,-12.72,2
4711,1,0,22.5,33.44,924.25,4.26,29.18,27,-10.94,2
4712,1,0,4.72,13.23,748.96,4.01,9.22,0,-8.51,2
4713,1,0,-0.15,12.38,1560.95,8.08,4.3,0,-12.53,2
4714,1,0,-2.74,5.09,686.04,3.29,1.8,0,-7.83,2
4715,0,0,80.18,91.17,48250.98,91.17,0,0,-10.99,2
4716,1,0,52.79,57.55,328.95,1.77,55.78,50,-4.76,1
4717,1,0,55.51,61.81,222.95,1.2,60.61,50,-6.3,1
4718,1,0,0.76,9.41,153.67,0.82,8.59,0,-8.65,1
4719,1,0,9.78,23.07,2556.4,13.42,9.65,0,-13.29,2
4720,0,0,44.84,49.58,8319.02,44.58,5,0,-4.74,1
4721,1,0,-7.05,1.19,174.72,0.93,0.26,0,-8.24,1
4722,1,0,-3.33,0.74,144.64,0.74,0,0,-4.07,2
4723,1,0,3.99,14.25,386.21,2.05,12.2,0,-10.26,2
4724,0,0,-0.96,6.73,1402.12,6.73,0,0,-7.69,2
4725,1,1,4.88,16.82,247.59,1.32,15.5,0,-11.94,1
4726,0,0,-2.66,9.33,198.94,1.03,8.3,0,-11.99,2
4727,0,0,12.44,24.79,27499.31,16.42,8.37,0,-12.35,2
4728,1,0,4.81,12.8,456.12,2.44,10.36,0,-7.99,1
4729,1,0,2.8,11.94,2678.17,11.94,0,0,-9.14,1
4730,1,0,-12.94,0.68,125.45,0.64,0.04,0,-13.62,2
4731,1,0,86.79,96.01,1444.82,7.75,88.26,54,-9.22,1
4732,1,0,9.219999,18.91,1874.11,9.41,9.5,0,-9.690001,2
4733,1,0,6.02,12.55,173.67,0.93,11.62,0,-6.53,4
4734,1,0,29.25,47.55,1358.51,7.29,40.26,0,-18.3,2
4735,0,0,31.17,36.78,7339.88,36.5,0.28,0,-5.61,2
4736,1,0,4.43,11.75,2190.54,11.75,0,0,-7.32,1
4737,0,0,-1.27,2.59,483.87,2.59,0,0,-3.86,1
4738,1,0,4.52,9.33,172.39,0.92,8.41,0,-4.81,1
4739,1,0,3.16,16.01,1095.68,5.84,10.17,0,-12.85,2
4740,0,0,20.81,32.33,6361.6,29.07,3.26,0,-11.52,4
4741,1,0,62.38,71.34,11818.34,71.34,0,0,-8.96,3
4742,0,0,53.75,59.28,10681.28,57.24,2.04,0,-5.53,2
4743,1,0,14.4,20.3,245.37,1.32,18.98,0,-5.9,2
4744,1,0,27.2,33.25,2569.72,13.76,19.49,0,-6.05,2
4745,1,0,9.45,15.67,1578.3,8.46,7.21,0,-6.22,1
4746,0,0,10.5,16.44,2451.63,13.14,3.3,0,-5.94,2
4747,1,0,2.14,7.87,1191.07,6.37,1.5,0,-5.73,2
4748,0,0,22.24,33.38,1541.91,7.96,25.42,0,-11.14,2
4749,1,0,22.81,34.03,7207.4,33.35,0.68,0,-11.22,2
4750,1,0,94.43,119.4,7851.26,37.29,82.11,33,-24.97,2
4751,1,0,148.09,171.27,175.36,0.92,170.35,138,-23.18,4
4752,1,0,-3.57,1.62,16.79,0.08,1.54,0,-5.19,1
4753,1,0,15.92,31.44,2292.96,10.94,20.5,0,-15.52,3
4754,0,0,23.3,31.02,2572.65,12.87,18.15,0,-7.72,2
4755,1,0,313.3,327.51,41.39,0.23,327.28,288,-14.21,1
4756,1,0,9.55,16.66,249.45,1.33,15.33,15,-7.11,1
4757,0,0,4.72,15.51,188.95,1,14.51,0,-10.79,2
4758,0,0,6.43,34.32,727.27,3.8,30.52,0,-27.89,2
4759,1,0,-8.66,2.98,210.52,1.13,1.85,0,-11.64,1
4760,0,0,-3.84,3.83,481.09,2.41,1.42,0,-7.67,2
4761,0,0,32.25,38.12,4823.42,24.36,13.76,0,-5.87,2
4762,1,0,5.57,16.9,1290.19,6.92,9.98,0,-11.33,1
4763,1,0,3.61,11.05,157.68,0.75,10.3,0,-7.44,1
4764,1,1,48.63,58.31,299.84,1.61,56.7,30,-9.68,1
4765,1,0,79.29,85.89,14797.61,79.07999,6.81,0,-6.6,2
4766,1,0,16.99,23,590.4901,3.13,19.87,0,-6.01,2
4767,0,0,1.11,3.3,227.42,1.05,2.25,0,-2.19,1
4768,1,0,-2.76,1.25,233.36,1.25,0,0,-4.01,1
4769,1,0,80.4,86.87,12750.65,68.34,18.53,0,-6.47,1
4770,1,1,1.9,9.17,1293.27,6.74,2.43,0,-7.27,2
4771,1,0,17.86,24.96,1175.51,6.3,18.66,0,-7.1,3
4772,1,0,29.43,35.59,6613.55,35.45,0.14,0,-6.16,1
4773,0,0,21.49,33.83,5311.39,27.69,6.14,0,-12.34,2
4774,1,1,3.22,7.95,1483.87,7.95,0,0,-4.73,1
4775,1,0,71.71,81.62,158.03,0.84,80.78,45,-9.91,1
4776,1,0,35.21,47.48,6963.21,32.67,14.81,0,-12.27,2
4777,1,0,15.61,24.55,2268.14,12.15,12.4,0,-8.94,1
4778,0,0,18.09,27.85,3703.41,19.74,8.11,0,-9.759999,2
4779,1,0,4.93,17.99,513,2.75,15.24,0,-13.06,1
4780,1,0,23.71,29.19,4968.27,26.63,2.56,0,-5.48,4
4781,1,1,6.38,13.73,167.73,0.85,12.88,0,-7.35,2
4782,1,0,11.17,29.1,220.4,1.17,27.93,0,-17.93,2
4783,0,0,12.9,19.64,1501.73,8.06,11.58,0,-6.74,1
4784,1,0,6.45,14.51,1589,7.96,6.55,0,-8.06,4
4785,1,0,7.87,12.95,1469.39,7.87,5.08,0,-5.08,1
4786,1,0,-1.62,4.34,241.65,1.3,3.04,0,-5.96,2
4787,1,0,332.93,344.75,156.74,0.84,343.91,242,-11.82,1
4788,1,0,-0.51,10.98,301.24,1.61,9.37,0,-11.49,1
4789,1,0,34.99,40.02,6872.41,34.02,6,0,-5.03,2
4790,1,1,11.42,15.4,1697.52,9.1,6.3,0,-3.98,1
4791,1,0,179.29,189.48,243.36,1.31,188.17,180,-10.19,2
4792,1,0,4.65,10.24,1892.74,10.15,0.09,0,-5.59,2
4793,1,0,2.93,9.1,1699,9.1,0,0,-6.17,1
4794,0,0,21.91,33.48,3988.07,19.9,13.58,0,-11.57,2
4795,0,1,7.18,14.42,666.74,3.55,10.87,0,-7.24,2
4796,1,0,29.57,45.72,698.06,3.73,41.99,18,-16.15,2
4797,1,0,19.54,28.18,2432.9,12.57,15.61,0,-8.64,2
4798,1,0,22.94,27.59,3823.59,20.3,7.29,0,-4.65,2
4799,1,0,28.01,36.39,662.72,3.56,32.83,0,-8.38,2
4800,0,0,6.62,15.49,877.18,4.71,10.78,0,-8.87,1
4801,1,0,-0.29,20.12,582.23,3.12,17,15,-20.41,6
4802,1,1,16.25,24,507.77,2.72,21.28,0,-7.75,1
4803,1,0,9.36,18.71,372.21,1.98,16.73,0,-9.349999,2
4804,1,0,10.11,19.63,1420.23,7.13,12.5,0,-9.52,4
4805,1,0,114.67,178.05,644.5,3.45,174.6,48,-63.38,2
4806,0,0,25.19,29.68,25.88,0.14,29.54,18,-4.49,1
4807,1,0,26.84,44.29,430.89,2.3,41.99,27,-17.45,8
4808,1,0,3.36,10.49,245.3,1.32,9.17,0,-7.13,4
4809,1,0,5.02,15.4,645.22,3.45,11.95,0,-10.38,2
4810,1,0,-0.12,0,0,0,0,0,-0.12,1
4811,0,0,3.93,13.68,350.4,1.87,11.81,0,-9.75,1
4812,1,0,85.62,102.57,1018.2,5.46,97.11,36,-16.95,2
4813,1,0,-7.81,4.63,448.88,2.41,2.22,0,-12.44,2
4814,1,0,14.5,21.03,786.53,4.12,16.91,0,-6.53,2
4815,1,0,8.31,14.54,1755.47,9.4,5.14,0,-6.23,1
4816,1,0,136.56,156.59,647.19,3.46,153.13,117,-20.03,2
4817,1,0,25.12,36.25,1834.76,9.84,26.41,0,-11.13,1
4818,1,0,24,29.78,2604.11,13.96,15.82,0,-5.78,1
4819,1,0,17.39,24.58,1435.49,7.69,16.89,0,-7.19,2
4820,1,0,10.01,24.8,2496.16,13.37,11.43,0,-14.79,2
4821,1,0,12.96,30.45,2566.09,19.1,11.35,0,-17.49,3
4822,1,0,0.65,23.37,63.2,0.33,23.04,36,-22.72,2
4823,1,0,131.89,141.09,215.31,1.1,139.99,84,-9.2,8
4824,1,0,-4.63,9.24,379.35,2.01,7.23,0,-13.87,2
4825,1,0,52.73,65.45,4511.47,20.79,44.66,0,-12.72,3
4826,1,0,1.64,16.44,177.38,0.93,15.51,0,-14.8,2
4827,1,0,5.85,13.49,1532.34,8.18,5.31,0,-7.64,2
4828,1,0,41.18,45.13,8421.21,45.13,0,0,-3.95,1
4829,1,0,20.5,26.97,5515.18,26.97,0,0,-6.47,2
4830,1,0,21.84,34.3,2312.62,10.81,23.49,0,-12.46,2
4831,1,0,34.41,42.73,208.38,1.08,41.65,24,-8.32,2
4832,0,0,11.31,15.9,1580.34,8.400001,7.5,0,-4.59,2
4833,1,0,22.44,31.2,1378.51,6.89,24.31,0,-8.76,1
4834,0,0,8.54,16.43,431.99,2.19,14.24,0,-7.89,2
4835,1,1,411.46,428.73,33.99,0.19,428.54,407,-17.27,1
4836,1,0,4.97,10.61,79.24,0.36,10.25,0,-5.64,1
4837,1,0,19.27,24.57,2246.18,11.02,13.55,0,-5.3,2
4838,1,0,83.82999,89.62,1381.43,7.4,82.22,66,-5.79,2
4839,1,0,5.47,11.78,2181.04,11.64,0.14,0,-6.31,2
4840,1,0,29.99,34.78,5144.89,25.95,8.83,0,-4.79,2
4841,1,0,4.87,19.73,782.27,4.18,15.55,0,-14.86,2
4842,1,1,16.93,36.57,2663.18,12.88,23.69,0,-19.64,2
4843,1,0,42.08,46.55,6379.48,34.19,12.36,0,-4.47,1
4844,1,0,172.09,182.04,38700.47,151.2,30.84,0,-9.950001,2
4845,1,0,5.93,10.71,999.41,5.36,5.35,0,-4.78,1
4846,1,0,30.98,39.91,2047.02,10.48,29.43,0,-8.93,4
4847,1,0,1.09,5.04,6.62,0.04,5,0,-3.95,2
4848,1,0,26.2,38.77,831.67,4.46,34.31,0,-12.57,1
4849,1,0,14.52,22.47,1264.6,6.77,15.7,0,-7.95,1
4850,1,1,119.91,124.47,223.71,1.2,123.27,108,-4.56,1
4851,1,0,27.59,39.77,1250.3,6.7,33.07,0,-12.18,1
4852,1,1,37.82,43.47,419.74,2.25,41.22,30,-5.65,2
4853,0,0,14.39,25.24,3205.43,16.57,8.67,0,-10.85,2
4854,1,0,102.23,110.61,341.78,1.85,108.76,96,-8.38,1
4855,1,0,5.56,29.78,437.92,2.35,27.43,0,-24.22,2
4856,1,0,4.91,15.39,412.72,2.21,13.18,0,-10.48,2
4857,1,0,2.79,7.64,128.28,0.64,7,0,-4.85,2
4858,1,1,16.61,25.22,975.46,5.23,19.99,0,-8.61,1
4859,1,1,309.42,316.51,265.41,1.42,315.09,303,-7.09,1
4860,1,0,18.71,25.37,605.34,3.25,22.12,0,-6.66,2
4861,1,0,29.48,44.35,191.55,0.97,43.38,36,-14.87,2
4862,1,0,6.8,13.46,781.11,4.19,9.27,0,-6.66,2
4863,0,0,-0.35,7.4,504.1,2.54,4.86,0,-7.75,2
4864,0,0,8.37,21.73,386.49,2.01,19.72,0,-13.36,2
4865,1,0,36.27,59.58,36.03,0.18,59.4,15,-23.31,2
4866,1,0,13.94,20.4,4048.31,20.31,0.09,0,-6.46,4
4867,1,0,1.45,1.57,326.99,1.57,0,0,-0.12,2
4868,1,0,18.33,29.39,679.31,3.64,25.75,15,-11.06,4
4869,1,0,24.84,36.13,82.46,0.44,35.69,18,-11.29,2
4870,1,0,7.13,13.28,1915.62,10.27,3.01,0,-6.15,2
4871,1,0,27.42,62.47,4700.47,23.13,39.34,0,-35.05,3
4872,1,0,15.57,22.67,4072.03,21.78,0.89,0,-7.1,2
4873,1,0,12.8,17.85,3329.71,17.85,0,0,-5.05,1
4874,1,0,3.62,27.65,1253.77,6.71,20.94,0,-24.03,1
4875,1,0,16.75,25.07,4619.69,24.76,0.31,0,-8.32,1
4876,1,0,28.57,34.14,4869.73,26.1,8.04,0,-5.57,2
4877,1,0,3.1,10.45,722.94,3.7,6.75,0,-7.35,2
4878,1,0,51.16,62.38,7435.57,36.99,25.39,0,-11.22,2
4879,1,0,9.309999,19.38,420.98,2.21,17.17,0,-10.07,2
4880,1,0,8.13,14.17,599.62,3.13,11.04,0,-6.04,2
4881,1,0,185.7,199.71,31431.67,165.16,34.55,0,-14.01,3
4882,1,0,29.53,37.12,3140.94,16.83,20.29,0,-7.59,1
4883,1,0,2.29,7.11,113.2,0.61,6.5,0,-4.82,3
4884,1,0,37.97,46.83,2342.07,12.47,34.36,0,-8.86,2
4885,1,0,18.19,25.17,310.63,1.67,23.5,15,-6.98,1
4886,1,0,27.96,38.29,1321.93,7.09,31.2,0,-10.33,2
4887,0,0,99.1,106.74,19944.58,106.2,0.54,0,-7.64,2
4888,1,0,133.97,138.79,-29.52,-0.17,138.96,96,-4.82,2
4889,1,0,47.28,57.84,5021.51,26.92,30.92,0,-10.56,2
4890,0,0,23.32,45.19,1016.45,5.46,39.73,24,-21.87,3
4891,1,0,3.47,11.88,628.29,3.26,8.62,0,-8.410001,2
4892,1,0,8.75,36.39,1587.01,7.96,28.43,0,-27.64,2
4893,1,0,-1.87,0.23,41.94,0.23,0,0,-2.1,1
4894,1,0,9.69,26.5,3530.98,15.59,10.91,0,-16.81,2
4895,0,0,26.4,38.06,1078.26,5.64,32.42,15,-11.66,2
4896,0,1,2.96,16.78,57.06,0.29,16.49,0,-13.82,2
4897,1,0,52.25,67.59,2671.74,13.97,53.62,0,-15.34,1
4898,1,0,23.28,28.42,244.87,1.32,27.1,18,-5.14,1
4899,1,0,-4.97,4.87,330.94,1.78,3.09,0,-9.84,1
4900,1,0,4.62,11.27,262.72,1.4,9.87,0,-6.65,1
4901,1,0,4.37,10.72,550.38,2.94,7.78,0,-6.35,1
4902,1,0,50.56,60.19,9363.73,49.16,11.03,0,-9.63,2
4903,1,0,21.96,31.26,669.4,3.58,27.68,0,-9.3,2
4904,1,0,69.73,80.36,208.33,1.1,79.26,48,-10.63,2
4905,1,0,112.44,118.4,23849.67,118.4,0,0,-5.96,2
4906,1,0,17.08,22.92,539.34,2.89,20.03,0,-5.84,1
4907,1,0,-4.07,0,0,0,0,0,-4.07,2
4908,0,0,22.64,30.3,459.8,2.41,27.89,0,-7.66,2
4909,1,0,-0.58,7.42,964.5,5.16,2.26,0,-8,2
4910,1,0,16.46,28.9,1688.94,8.26,20.64,0,-12.44,2
4911,0,0,-3.8,0.24,42.88,0.24,0,0,-4.04,1
4912,1,0,30.82,40.2,4543.6,23.01,17.19,0,-9.38,2
4913,1,0,-4.56,3.07,381.14,1.94,1.13,0,-7.63,2
4914,0,0,9.16,17.32,2007.32,9.91,7.41,0,-8.16,2
4915,1,0,1.25,13.29,464.66,2.38,10.91,0,-12.04,2
4916,1,0,30.96,43.32,1701.07,8.85,34.47,15,-12.36,2
4917,1,0,94.08,109.7,1652.18,8.85,100.85,0,-15.62,1
4918,1,0,10.5,16.77,939.83,5.03,11.74,0,-6.27,2
4919,1,0,-5.28,4.07,97.42,0.44,3.63,2,-9.35,1
4920,1,0,3.24,11.36,1374.62,7.3,4.06,0,-8.12,2
4921,1,0,5.2,25.69,500.93,2.69,23,0,-20.49,2
4922,1,0,12.82,19.31,459.56,2.46,16.85,0,-6.49,2
4923,0,0,17.85,25.18,3386.66,18.17,7.01,0,-7.33,1
4924,1,0,-1.3,5.11,192.18,1.02,4.09,0,-6.41,2
4925,1,0,9.940001,16.4,714.4,3.84,12.56,0,-6.46,4
4926,1,0,12.42,17.18,2249.63,11.53,5.65,0,-4.76,4
4927,1,0,30.71,45.07,478.29,2.56,42.51,24,-14.36,2
4928,1,0,21.03,29.97,5219.05,27.97,2,0,-8.94,1
4929,1,1,16.71,28.28,5078.96,26.29,1.99,0,-11.57,2
4930,0,0,7.98,21,2018.59,10.81,10.19,0,-13.02,2
4931,1,0,88.99001,109.36,310.01,1.66,107.7,48,-20.37,2
4932,1,0,39.6,52.5,1360.27,7.3,45.2,0,-12.9,1
4933,1,0,-7.54,1.98,371.08,1.98,0,0,-9.52,2
4934,1,0,33.91,40.95,7415.11,36.8,4.15,0,-7.04,2
4935,1,0,0.96,5.03,665.98,3.08,1.95,0,-4.07,1
4936,1,0,12.87,30.78,1866.77,10.01,20.77,0,-17.91,1
4937,1,0,21.12,34.92,4117.8,20.91,14.01,0,-13.8,2
4938,1,1,30.61,36.4,7424.03,36.4,0,0,-5.79,2
4939,1,0,5.22,10.82,738.58,3.95,6.87,0,-5.6,1
4940,1,0,45.98,61.09,3740.39,18.59,42.5,0,-15.11,2
4941,1,1,30.17,36.22,7163.55,36.22,0,0,-6.05,2
4942,1,0,8.66,17.37,2163.71,10.85,6.52,0,-8.71,2
4943,1,0,10.53,21.23,3280.23,17.33,3.9,0,-10.7,2
4944,1,0,114.64,138.41,26366.62,108.66,29.75,0,-23.77,4
4945,1,0,3.97,19.07,1265.41,6.68,12.39,0,-15.1,4
4946,1,0,21.27,45.81,7106.52,33.25,12.56,0,-24.54,2
4947,1,1,-0.77,0.02,3.23,0.02,0,0,-0.79,1
4948,0,0,8.66,34.58,1409.64,7.46,27.12,0,-25.92,3
4949,1,0,103.9,111.79,222.7,1.2,110.59,102,-7.89,6
4950,1,0,38.84,44.73,48.28,0.26,44.47,27,-5.89,2
4951,0,0,42.46,65.68,8535.97,39.93,25.75,0,-23.22,4
4952,1,0,9.47,28.47,2050.75,10.99,17.48,0,-19,2
4953,0,0,10.51,20.21,3483.26,18.21,2,0,-9.7,3
4954,1,0,3.55,8.94,1932.65,8.94,0,0,-5.39,1
4955,1,0,-0.17,8.37,441.43,2.37,6,0,-8.54,1
4956,1,0,7.82,19.8,984.21,5.28,14.52,0,-11.98,2
4957,1,0,19.84,33.41,5942.53,29.39,4.02,0,-13.57,2
4958,1,0,55.82,63.23,12340.38,61.55,1.68,0,-7.41,2
4959,1,0,9.77,17.96,267.41,1.43,16.53,0,-8.19,1
4960,1,0,14.17,31.19,1286.41,6.87,24.32,0,-17.02,2
4961,1,0,-3.22,0.79,145.66,0.79,0,0,-4.01,1
4962,1,1,-1.23,6.91,1245.54,6.68,0.23,0,-8.14,2
4963,1,0,29.38,38.3,670.91,3.59,34.71,0,-8.92,1
4964,1,0,49.21,59.54,9685.32,48.74,10.8,0,-10.33,2
4965,1,0,10.97,18.53,2711.63,14.53,4,0,-7.56,1
4966,1,0,52.09,62.64,14316.05,55.27,7.37,0,-10.55,2
4967,1,0,22.26,27,1587.79,8.490001,18.51,0,-4.74,2
4968,1,0,31.64,45.49,7036.29,33.05,12.44,0,-13.85,2
4969,1,0,11.31,16.72,605.87,3.26,13.46,0,-5.41,1
4970,1,0,0.63,5.3,989.69,5.3,0,0,-4.67,1
4971,1,0,6.33,14.59,58.1,0.31,14.28,0,-8.26,2
4972,1,0,5.99,13.49,1417.07,7.49,6,0,-7.5,2
4973,1,0,4.36,10.77,1333.32,7.03,3.74,0,-6.41,2
4974,0,0,-6.75,1.58,295.65,1.58,0,0,-8.33,1
4975,1,0,49.92,55.23,134.09,0.72,54.51,45,-5.31,2
4976,0,0,80.26,84.36,14246.96,76.36,8,0,-4.1,1
4977,1,0,7.86,25.19,1808.93,9.69,15.5,0,-17.33,2
4978,1,0,6.25,14.26,323.47,1.74,12.52,0,-8.01,1
4979,1,1,21.27,24.69,-56.62,-0.31,25,25,-3.42,1
4980,0,0,0.9,8.67,1397.71,7.5,1.17,0,-7.77,2
4981,1,0,11.88,23.09,1053.53,5.64,17.45,0,-11.21,6
4982,1,0,6.34,13.19,677.23,3.63,9.56,0,-6.85,2
4983,0,0,6.52,12.22,902.97,4.84,7.38,0,-5.7,2
4984,1,0,-3.31,4.26,262.88,1.4,2.86,0,-7.57,1
4985,0,0,5.39,12.41,74.99,0.4,12.01,0,-7.02,2
4986,1,0,22.28,35.07,3042.56,16.13,18.94,0,-12.79,2
4987,1,0,26.17,35.66,3576.79,17.69,17.97,0,-9.49,2
4988,1,1,290.99,328.04,26.53,0.1,327.94,292,-37.05,2
4989,1,0,23.15,36.79,336.47,1.75,35.04,0,-13.64,4
4990,1,0,77.34,83.07,9327.05,49.93,33.14,0,-5.73,2
4991,1,0,1.75,9.67,1753.13,9.39,0.28,0,-7.92,1
4992,1,0,3.45,19.12,843.72,4.36,14.76,0,-15.67,2
4993,1,0,11.62,22.05,1666.74,8.75,13.3,0,-10.43,2
4994,1,0,5.07,22.05,1583.95,8.5,13.55,0,-16.98,2
4995,1,0,7.84,13.49,253.26,1.35,12.14,0,-5.65,2
4996,1,0,17.67,32.85,1955.45,10.27,22.58,0,-15.18,2
4997,0,0,24.38,34.76,4652.27,23.07,11.69,0,-10.38,2
4998,1,0,12.89,30.21,2051.89,9.95,20.26,0,-17.32,2
4999,1,0,13.67,23.49,1153.97,6.06,17.43,0,-9.82,2
5000,1,0,-4.89,0.72,106.72,0.57,0.15,0,-5.61,1
5001,1,0,11.37,27.05,1294.93,6.5,20.55,0,-15.68,2
5002,1,0,78.05,87.19,395.02,2.13,85.06,72,-9.14,1
5003,1,0,-3.39,3.15,52.43,0.25,2.9,0,-6.54,1
5004,1,0,14.1,21.35,2258.92,11.62,9.73,0,-7.25,2
5005,1,0,43.95,48.51,234.53,1.26,47.25,18,-4.56,2
5006,1,0,31.97,53.34,2547.41,13.64,39.7,0,-21.37,4
5007,1,0,-19.23,7.14,645.01,3.45,3.69,0,-26.37,2
5008,1,0,24.26,30.91,710.24,3.79,27.12,18,-6.65,2
5009,1,0,2.25,9.38,1200.57,6.43,2.95,0,-7.13,1
5010,1,0,13.89,25.84,2421.22,12.91,12.93,0,-11.95,4
5011,1,0,33.69,42.37,1110.92,5.95,36.42,0,-8.68,2
5012,1,0,-4.25,7.74,263.09,1.41,6.33,0,-11.99,1
5013,1,0,88.36,110.3,278.69,1.49,108.81,72,-21.94,4
5014,1,0,59.2,74.04,2622.11,13.92,60.12,0,-14.84,2
5015,1,0,17.72,27.83,767.63,4.09,23.74,0,-10.11,2
5016,1,1,16.95,30.38,3776.58,18.58,11.8,0,-13.43,2
5017,1,0,20.33,26.74,5174.23,26.6,0.14,0,-6.41,2
5018,1,0,20.24,31.55,3492.01,18.3,13.25,0,-11.31,2
5019,1,0,43.89,50.25,9943.99,50.08,0.17,0,-6.36,2
5020,1,0,-4.24,3.2,261.96,1.38,1.82,0,-7.44,2
5021,1,0,29.59,34.27,6393.12,34.27,0,0,-4.68,2
5022,1,0,12.37,18.14,2696.17,14.39,3.75,0,-5.77,2
5023,1,0,29.92,36.04,5485.77,26.77,9.27,0,-6.12,2
5024,1,0,19.61,26.35,1033.82,5.31,21.04,0,-6.74,2
5025,1,0,3.54,12.93,1687.95,9.04,3.89,0,-9.39,1
5026,1,0,80.48,86.52,15143.67,80.94,5.58,0,-6.04,2
5027,1,0,-7.8,10.59,748.61,4.01,6.58,0,-18.39,1
5028,1,1,29.34,36.42,40.31,0.22,36.2,35,-7.08,1
5029,1,1,-3.39,0,0.05,0,0,0,-3.39,1
5030,1,0,17.62,26.84,857.32,4.59,22.25,0,-9.22,1
5031,0,0,24.34,30.76,4850.61,24.31,6.45,0,-6.42,2
5032,1,0,-3.73,3.76,123.83,0.67,3.09,0,-7.49,1
5033,1,0,7.38,12.85,208.49,1.12,11.73,0,-5.47,2
5034,1,0,30.48,40.07,78.11,0.42,39.65,27,-9.59,2
5035,1,0,2.48,8.47,87.74,0.47,8,0,-5.99,2
